title,date,comment_count,overall_reaction,class,upvote,medium,downvote,score,url
[問題] 請問影片中是哪裡? (新竹市公車通車典禮),Wed Jun 24 19:29:21 2020,33,medium,生活,0.2727272727272727,0.7272727272727273,0.0,27.272727272727273,https://www.ptt.cc/bbs/Hsinchu/M.1592998163.A.189.html
[問題] 新竹那裡可以當志工?,Tue Jun 23 20:34:09 2020,25,good,生活,0.72,0.28,0.0,72.0,https://www.ptt.cc/bbs/Hsinchu/M.1592915652.A.7D1.html
[問題] 新竹宴客餐廳選擇,Tue Jun 23 20:59:36 2020,73,medium,生活,0.3972602739726027,0.6027397260273972,0.0,39.726027397260275,https://www.ptt.cc/bbs/Hsinchu/M.1592917178.A.CDD.html
[大雷] 岩漿火鍋-明星店：最糟糕的用餐體驗,Tue Jun 23 22:00:50 2020,126,good,生活,0.5476190476190477,0.4444444444444444,0.007936507936507936,53.96825396825397,https://www.ptt.cc/bbs/Hsinchu/M.1592920852.A.081.html
[問題] 學區爭議,Wed Jun 24 09:53:20 2020,114,medium,生活,0.2807017543859649,0.7105263157894737,0.008771929824561403,27.19298245614035,https://www.ptt.cc/bbs/Hsinchu/M.1592963602.A.6BE.html
[新聞]布置畢典會場 竹縣國小女主任踩空3樓高 ,Tue Jun 23 12:19:54 2020,29,good,生活,0.6551724137931034,0.3448275862068966,0.0,65.51724137931035,https://www.ptt.cc/bbs/Hsinchu/M.1592885997.A.F9D.html
[問題] 竹北 工緒室內設計,Mon Jun 22 21:07:42 2020,21,medium,生活,0.47619047619047616,0.5238095238095238,0.0,47.61904761904762,https://www.ptt.cc/bbs/Hsinchu/M.1592831265.A.E78.html
[問題] 好吃的海南雞飯或是打拋豬,Sun Jun 21 16:02:11 2020,42,good,生活,0.7142857142857143,0.2857142857142857,0.0,71.42857142857143,https://www.ptt.cc/bbs/Hsinchu/M.1592726533.A.2DB.html
[問題] 廚房水龍頭冒黑水,Sun Jun 21 21:11:21 2020,21,medium,生活,0.14285714285714285,0.8571428571428571,0.0,14.285714285714286,https://www.ptt.cc/bbs/Hsinchu/M.1592745083.A.8ED.html
[問題] 新竹或竹北哪裏有賣芒果雪花冰？,Sun Jun 21 21:35:43 2020,34,good,生活,0.8529411764705882,0.14705882352941177,0.0,85.29411764705883,https://www.ptt.cc/bbs/Hsinchu/M.1592746545.A.574.html
[問題] 安靜有提供插座 冷氣的地方？,Sun Jun 21 21:42:50 2020,28,good,生活,0.7857142857142857,0.17857142857142858,0.03571428571428571,75.0,https://www.ptt.cc/bbs/Hsinchu/M.1592746972.A.012.html
[問題] 如何到頭前溪自行車道,Sat Jun 20 23:01:03 2020,28,medium,生活,0.32142857142857145,0.6785714285714286,0.0,32.142857142857146,https://www.ptt.cc/bbs/Hsinchu/M.1592665265.A.C05.html
[問題] 好吃的清粥小菜,Sun Jun 21 00:12:02 2020,26,good,生活,0.8461538461538461,0.15384615384615385,0.0,84.61538461538461,https://www.ptt.cc/bbs/Hsinchu/M.1592669524.A.DB7.html
[問題] 請問新竹哪邊買的到日蝕眼鏡？,Fri Jun 19 21:48:57 2020,30,good,生活,0.5666666666666667,0.43333333333333335,0.0,56.666666666666664,https://www.ptt.cc/bbs/Hsinchu/M.1592574539.A.A88.html
[問題] 中央路巨城停車場入口斑馬線,Fri Jun 19 22:33:57 2020,29,medium,生活,0.3103448275862069,0.6206896551724138,0.06896551724137931,24.137931034482758,https://www.ptt.cc/bbs/Hsinchu/M.1592577239.A.356.html
[問題] 治療下體濕疹,Fri Jun 19 23:47:17 2020,21,good,生活,0.7619047619047619,0.23809523809523808,0.0,76.19047619047619,https://www.ptt.cc/bbs/Hsinchu/M.1592581639.A.9BB.html
[問題] 清大到台北車站問題,Fri Jun 19 14:39:45 2020,26,medium,生活,0.38461538461538464,0.5769230769230769,0.038461538461538464,34.61538461538461,https://www.ptt.cc/bbs/Hsinchu/M.1592548789.A.331.html
[問題] 連假前一天，南下交通狀況如何?,Fri Jun 19 20:48:48 2020,25,good,生活,0.56,0.4,0.04,52.0,https://www.ptt.cc/bbs/Hsinchu/M.1592570930.A.E4D.html
[食記] 咖哩的報恩,Thu Jun 18 21:29:22 2020,65,good,生活,0.5538461538461539,0.4461538461538462,0.0,55.38461538461539,https://www.ptt.cc/bbs/Hsinchu/M.1592486964.A.FB0.html
Re: [問題] 竹北環北路「野火牛排」搬去那了？,Fri Jun 19 08:00:27 2020,29,good,生活,0.6206896551724138,0.3793103448275862,0.0,62.06896551724138,https://www.ptt.cc/bbs/Hsinchu/M.1592524829.A.C0F.html
[問題] 請問有好吃的排骨蛋炒飯嗎？,Wed Jun 17 21:46:06 2020,86,good,生活,0.5348837209302325,0.45348837209302323,0.011627906976744186,52.325581395348834,https://www.ptt.cc/bbs/Hsinchu/M.1592401568.A.2E4.html
[問題] 外地人湖口一帶建案請益,Wed Jun 17 22:59:03 2020,29,medium,生活,0.2413793103448276,0.7586206896551724,0.0,24.137931034482758,https://www.ptt.cc/bbs/Hsinchu/M.1592405945.A.DD4.html
[情報] 寶山水庫草叢拾獲iphone6s+,Thu Jun 18 00:19:08 2020,36,medium,生活,0.4444444444444444,0.5555555555555556,0.0,44.44444444444444,https://www.ptt.cc/bbs/Hsinchu/M.1592410750.A.9B4.html
[情報] 竹北極鮮火鍋結束營業的大回饋,Thu Jun 18 11:12:32 2020,22,good,生活,0.5454545454545454,0.45454545454545453,0.0,54.54545454545455,https://www.ptt.cc/bbs/Hsinchu/M.1592449954.A.CDA.html
Re: [情報] 議員因為民眾抗議時開窗被停權,Thu Jun 18 14:01:34 2020,65,medium,生活,0.24615384615384617,0.7538461538461538,0.0,24.615384615384617,https://www.ptt.cc/bbs/Hsinchu/M.1592460096.A.382.html
Re: [新聞] 新竹市人行道路霸退散 竹檢即起大掃蕩,Fri Apr  3 12:35:13 2020,59,medium,生活,0.3898305084745763,0.5932203389830508,0.01694915254237288,37.28813559322034,https://www.ptt.cc/bbs/Hsinchu/M.1585888517.A.CC8.html
[問題] 金山街自來水黃濁,Tue Jun 16 23:49:22 2020,53,good,生活,0.7169811320754716,0.2641509433962264,0.018867924528301886,69.81132075471699,https://www.ptt.cc/bbs/Hsinchu/M.1592322564.A.642.html
[情報] 議員因為民眾抗議時開窗被停權,Wed Jun 17 16:37:07 2020,175,medium,生活,0.30857142857142855,0.5714285714285714,0.12,18.857142857142858,https://www.ptt.cc/bbs/Hsinchu/M.1592383029.A.B1B.html
[協尋] 幫忙留意老孩子身影,Tue Jun 16 00:45:47 2020,27,good,生活,0.7037037037037037,0.2962962962962963,0.0,70.37037037037037,https://www.ptt.cc/bbs/Hsinchu/M.1592239549.A.472.html
[心得] 新竹公園 低於期望,Sun Jun 14 17:48:58 2020,75,medium,生活,0.37333333333333335,0.6266666666666667,0.0,37.333333333333336,https://www.ptt.cc/bbs/Hsinchu/M.1592128140.A.070.html
[情報] 慈雲路新商場有日本集團品牌,Sun Jun 14 21:09:50 2020,67,good,生活,0.6716417910447762,0.3283582089552239,0.0,67.16417910447761,https://www.ptt.cc/bbs/Hsinchu/M.1592140192.A.452.html
[問題] 請推薦畢業花束的花店,Sun Jun 14 12:56:33 2020,25,good,生活,0.72,0.28,0.0,72.0,https://www.ptt.cc/bbs/Hsinchu/M.1592110595.A.191.html
[問題] 新竹買床墊,Sat Jun 13 13:43:00 2020,65,good,生活,0.7384615384615385,0.26153846153846155,0.0,73.84615384615384,https://www.ptt.cc/bbs/Hsinchu/M.1592026982.A.98E.html
[情報] 今日巨城壽司郎訂位狀況,Sun Jun 14 00:07:40 2020,93,medium,生活,0.3225806451612903,0.6129032258064516,0.06451612903225806,25.806451612903224,https://www.ptt.cc/bbs/Hsinchu/M.1592064467.A.F35.html
[食記] 竹北美味有氣氛的早午餐特輯/高鐵喜來登,Fri Jun 12 19:25:57 2020,21,good,生活,0.7142857142857143,0.2857142857142857,0.0,71.42857142857143,https://www.ptt.cc/bbs/Hsinchu/M.1591961160.A.A99.html
[問題] 請問新竹推薦有的咖哩嗎？,Fri Jun 12 22:54:36 2020,69,good,生活,0.8405797101449275,0.14492753623188406,0.014492753623188406,82.6086956521739,https://www.ptt.cc/bbs/Hsinchu/M.1591973678.A.BBA.html
[新聞] 璞玉計劃恐重啟 區段徵收影響4千農戶,Fri Jun 12 23:33:13 2020,140,medium,生活,0.2857142857142857,0.6785714285714286,0.03571428571428571,25.0,https://www.ptt.cc/bbs/Hsinchu/M.1591976000.A.685.html
[問題] 巨城好多人在排隊喔,Sat Jun 13 10:59:33 2020,24,good,生活,0.5416666666666666,0.4583333333333333,0.0,54.166666666666664,https://www.ptt.cc/bbs/Hsinchu/M.1592017179.A.7A7.html
[問題] 補排氣管的店家?,Thu Jun 11 18:50:31 2020,21,good,生活,0.5238095238095238,0.47619047619047616,0.0,52.38095238095238,https://www.ptt.cc/bbs/Hsinchu/M.1591872633.A.688.html
[問題] 高鐵竹北站到芎林的計程車資,Thu Jun 11 23:08:17 2020,54,medium,生活,0.4444444444444444,0.5555555555555556,0.0,44.44444444444444,https://www.ptt.cc/bbs/Hsinchu/M.1591888099.A.471.html
[問題] 有推薦具有嚼勁的手搖飲嗎？,Fri Jun 12 11:30:45 2020,51,good,生活,0.6862745098039216,0.29411764705882354,0.0196078431372549,66.66666666666667,https://www.ptt.cc/bbs/Hsinchu/M.1591932647.A.FB2.html
[情報] 竹北3歲女童睡醒找不到媽媽 9樓墜樓亡,Wed Jun 10 18:07:25 2020,125,medium,生活,0.392,0.544,0.064,32.8,https://www.ptt.cc/bbs/Hsinchu/M.1591783647.A.DEC.html
[情報] 竹東液晶維修,Wed Jun 10 19:03:45 2020,44,medium,生活,0.09090909090909091,0.8863636363636364,0.022727272727272728,6.818181818181818,https://www.ptt.cc/bbs/Hsinchu/M.1591787027.A.21B.html
[問題] 適合和家人一起吃飯的餐廳(好停車),Wed Jun 10 23:53:25 2020,32,good,生活,0.75,0.25,0.0,75.0,https://www.ptt.cc/bbs/Hsinchu/M.1591804407.A.427.html
[食記] 新竹市．東區．壽司郎新竹巨城店,Thu Jun 11 08:41:47 2020,63,good,生活,0.5714285714285714,0.4126984126984127,0.015873015873015872,55.55555555555556,https://www.ptt.cc/bbs/Hsinchu/M.1591836109.A.971.html
[問題] 牙齒矯正/牙套推薦,Wed Jun 10 00:13:34 2020,32,medium,生活,0.25,0.75,0.0,25.0,https://www.ptt.cc/bbs/Hsinchu/M.1591719217.A.324.html
[問題] 請問清大南大校區附近外食店家,Wed Jun 10 00:22:02 2020,27,good,生活,0.6296296296296297,0.37037037037037035,0.0,62.96296296296296,https://www.ptt.cc/bbs/Hsinchu/M.1591719724.A.4F0.html
[問題] 竹北路邊建商廣告車無法可管？,Wed Jun 10 11:25:23 2020,64,medium,生活,0.359375,0.625,0.015625,34.375,https://www.ptt.cc/bbs/Hsinchu/M.1591759525.A.237.html
[問題] 求煙波湖濱館週邊餐廳推薦,Wed Jun 10 11:26:37 2020,32,good,生活,0.65625,0.3125,0.03125,62.5,https://www.ptt.cc/bbs/Hsinchu/M.1591759599.A.00C.html
Re: [情報] 慈雲路標線改畫,Sun May 31 09:11:43 2020,49,medium,生活,0.3673469387755102,0.6122448979591837,0.02040816326530612,34.69387755102041,https://www.ptt.cc/bbs/Hsinchu/M.1590887505.A.6B6.html
[問題] 新竹市區哪裡有便宜傳統糖果可以買?,Tue Jun  9 23:10:00 2020,29,medium,生活,0.3793103448275862,0.6206896551724138,0.0,37.93103448275862,https://www.ptt.cc/bbs/Hsinchu/M.1591715404.A.907.html
[問題] 新竹市便宜吃的,Tue Jun  9 10:04:13 2020,57,good,生活,0.5087719298245614,0.49122807017543857,0.0,50.87719298245614,https://www.ptt.cc/bbs/Hsinchu/M.1591668255.A.49B.html
Re: [新聞] 政院拍板 五楊高架南延至頭份,Tue Jun  9 11:20:53 2020,80,medium,生活,0.3625,0.625,0.0125,35.0,https://www.ptt.cc/bbs/Hsinchu/M.1591672855.A.BEB.html
[新聞] 政院拍板 五楊高架南延至頭份,Mon Jun  8 11:15:52 2020,77,medium,生活,0.4025974025974026,0.5714285714285714,0.025974025974025976,37.66233766233766,https://www.ptt.cc/bbs/Hsinchu/M.1591586157.A.C4B.html
[問題] 晚上八點後想吃健康要吃啥?,Sun Jun  7 20:43:40 2020,82,medium,生活,0.4878048780487805,0.5,0.012195121951219513,47.5609756097561,https://www.ptt.cc/bbs/Hsinchu/M.1591533822.A.5E5.html
[問題] 南大路小巷幫移車的好人鑰匙忘在我車上,Sat Jun  6 21:31:22 2020,21,good,生活,0.7619047619047619,0.23809523809523808,0.0,76.19047619047619,https://www.ptt.cc/bbs/Hsinchu/M.1591450284.A.575.html
[問題] 舊電腦加裝SSD,Sun Jun  7 10:44:01 2020,29,medium,生活,0.41379310344827586,0.5862068965517241,0.0,41.37931034482759,https://www.ptt.cc/bbs/Hsinchu/M.1591497843.A.8A7.html
[廣宣]客家肉粽鄉民優惠,Sun Jun  7 16:38:52 2020,132,medium,生活,0.26515151515151514,0.7121212121212122,0.022727272727272728,24.242424242424242,https://www.ptt.cc/bbs/Hsinchu/M.1591519134.A.086.html
[問題] 請問現在有人剛好在竹北藏壽司嗎？,Sat Jun  6 13:46:27 2020,40,medium,生活,0.5,0.45,0.05,45.0,https://www.ptt.cc/bbs/Hsinchu/M.1591422389.A.846.html
[問題] 大市場推薦的水果攤,Fri Jun  5 21:59:46 2020,35,medium,生活,0.45714285714285713,0.5428571428571428,0.0,45.714285714285715,https://www.ptt.cc/bbs/Hsinchu/M.1591365589.A.37E.html
[問題] 竹北推薦的牛肉麵,Sat Jun  6 05:33:05 2020,66,good,生活,0.7575757575757576,0.22727272727272727,0.015151515151515152,74.24242424242425,https://www.ptt.cc/bbs/Hsinchu/M.1591392787.A.6C1.html
[問題] 請問刨柏油工程推薦？,Thu Jun  4 19:56:19 2020,28,medium,生活,0.2857142857142857,0.7142857142857143,0.0,28.571428571428573,https://www.ptt.cc/bbs/Hsinchu/M.1591271781.A.B70.html
[共乘] 06/05（五）新竹→高雄,Thu Jun  4 22:37:44 2020,63,good,生活,0.7936507936507936,0.1746031746031746,0.031746031746031744,76.19047619047619,https://www.ptt.cc/bbs/Hsinchu/M.1591281466.A.EF7.html
[問題] 家用廢棄機油資源回收車收不收？,Fri Jun  5 00:03:57 2020,26,good,生活,0.5,0.5,0.0,50.0,https://www.ptt.cc/bbs/Hsinchu/M.1591286640.A.CA7.html
[食記] 城市漢堡-竹北,Fri Jun  5 13:54:48 2020,44,medium,生活,0.5,0.4318181818181818,0.06818181818181818,43.18181818181818,https://www.ptt.cc/bbs/Hsinchu/M.1591336490.A.F97.html
[情報] 竹北成功學區爭議問題整理,Fri Jun  5 14:05:54 2020,79,medium,生活,0.4050632911392405,0.5822784810126582,0.012658227848101266,39.24050632911393,https://www.ptt.cc/bbs/Hsinchu/M.1591337158.A.15A.html
[閒聊] 現在檢舉也在搶生意耶XD,Fri Jun  5 16:37:47 2020,62,good,生活,0.7258064516129032,0.22580645161290322,0.04838709677419355,67.74193548387096,https://www.ptt.cc/bbs/Hsinchu/M.1591346272.A.C54.html
[食記] 新竹　榮茂魯肉飯　～6/4前打卡送小菜,Wed Jun  3 12:13:46 2020,42,good,生活,0.5,0.5,0.0,50.0,https://www.ptt.cc/bbs/Hsinchu/M.1591157630.A.A4A.html
[廣宣] 新竹市大神燒肉.夜食（推文優惠）,Tue Jun  2 17:31:36 2020,185,good,生活,0.9621621621621622,0.03783783783783784,0.0,96.21621621621621,https://www.ptt.cc/bbs/Hsinchu/M.1591090298.A.890.html
[情報] 園區入口附近發生車禍,Tue Jun  2 09:05:04 2020,42,medium,生活,0.2857142857142857,0.7142857142857143,0.0,28.571428571428573,https://www.ptt.cc/bbs/Hsinchu/M.1591059906.A.C11.html
Re: [問題] 竹北尖峰時間交管,Tue Jun  2 14:28:59 2020,42,medium,生活,0.38095238095238093,0.6190476190476191,0.0,38.095238095238095,https://www.ptt.cc/bbs/Hsinchu/M.1591079341.A.1CD.html
[問題] 長春日夜市場(近牛頓)的喵喵,Mon Jun  1 20:34:35 2020,22,good,生活,0.6363636363636364,0.36363636363636365,0.0,63.63636363636363,https://www.ptt.cc/bbs/Hsinchu/M.1591014877.A.4D9.html
[新聞］年所得中位數252萬！「全台首富里」在新,Mon Jun  1 22:37:19 2020,22,medium,生活,0.5,0.45454545454545453,0.045454545454545456,45.45454545454545,https://www.ptt.cc/bbs/Hsinchu/M.1591022241.A.68E.html
[問題] 光復橋下路邊停車場 收費?,Mon Jun  1 00:29:29 2020,22,good,生活,0.5454545454545454,0.45454545454545453,0.0,54.54545454545455,https://www.ptt.cc/bbs/Hsinchu/M.1590942571.A.3C7.html
[情報] 關新路開單啦,Sun May 31 18:24:56 2020,41,medium,生活,0.4634146341463415,0.3902439024390244,0.14634146341463414,31.70731707317073,https://www.ptt.cc/bbs/Hsinchu/M.1590920698.A.C65.html
[食記] 好鵝鵝肉 百元有找的噴汁鵝肉飯 鵝絲飯,Sun May 31 20:18:43 2020,40,medium,生活,0.425,0.575,0.0,42.5,https://www.ptt.cc/bbs/Hsinchu/M.1590927526.A.BA1.html
[問題] 關東橋附近是不是幾乎都沒眼科?,Sun May 31 03:01:28 2020,32,medium,生活,0.46875,0.53125,0.0,46.875,https://www.ptt.cc/bbs/Hsinchu/M.1590865291.A.98D.html
Re: [問題] 記憶中的老店,Sat May 30 16:41:59 2020,42,good,生活,0.6428571428571429,0.35714285714285715,0.0,64.28571428571429,https://www.ptt.cc/bbs/Hsinchu/M.1590828121.A.0D1.html
[問題] 尋找新竹平民壽司,Sun May 31 12:30:02 2020,53,good,生活,0.7547169811320755,0.24528301886792453,0.0,75.47169811320755,https://www.ptt.cc/bbs/Hsinchu/M.1590899404.A.797.html
[問題] 請問大家新竹噴水池,Sat May 30 23:02:35 2020,21,good,生活,0.6666666666666666,0.2857142857142857,0.047619047619047616,61.904761904761905,https://www.ptt.cc/bbs/Hsinchu/M.1590850957.A.CDA.html
[問題] 記憶中的老店,Sat May 30 10:55:33 2020,89,medium,生活,0.47191011235955055,0.5280898876404494,0.0,47.19101123595506,https://www.ptt.cc/bbs/Hsinchu/M.1590807335.A.EFB.html
[問題] 竹科附件好吃的水餃店,Sat May 30 15:34:21 2020,42,good,生活,0.7857142857142857,0.21428571428571427,0.0,78.57142857142857,https://www.ptt.cc/bbs/Hsinchu/M.1590824063.A.74B.html
[情報] 來來鴨肉麵倒了嗎？,Thu May 28 19:20:36 2020,43,good,生活,0.6511627906976745,0.2558139534883721,0.09302325581395349,55.81395348837209,https://www.ptt.cc/bbs/Hsinchu/M.1590664838.A.F16.html
[問題] 關於新竹市區一日遊規劃,Thu May 28 21:06:01 2020,71,medium,生活,0.4647887323943662,0.5352112676056338,0.0,46.478873239436616,https://www.ptt.cc/bbs/Hsinchu/M.1590671163.A.043.html
[問題] 新竹哪裡有好吃的抹茶呢？,Thu May 28 22:24:34 2020,23,good,生活,0.7391304347826086,0.21739130434782608,0.043478260869565216,69.56521739130434,https://www.ptt.cc/bbs/Hsinchu/M.1590675876.A.60D.html
[廣宣] IMassage艾按摩工作室(經絡調理) 竹北,Fri Feb 14 22:30:23 2020,52,good,生活,0.9423076923076923,0.057692307692307696,0.0,94.23076923076923,https://www.ptt.cc/bbs/Hsinchu/M.1581690625.A.91D.html
[問題] 林森路上那家coco為啥可以開這麼久,Fri May 29 11:57:37 2020,25,medium,生活,0.4,0.36,0.24,16.0,https://www.ptt.cc/bbs/Hsinchu/M.1590724660.A.844.html
[新聞] 竹縣府耗資3.2億打造「竹東交轉中心」預,Thu May 28 00:40:33 2020,47,medium,生活,0.3404255319148936,0.6595744680851063,0.0,34.04255319148936,https://www.ptt.cc/bbs/Hsinchu/M.1590597638.A.649.html
[新聞] 人氣王陳時中化身業配王，強推新竹好物,Thu May 28 15:40:14 2020,164,medium,生活,0.3719512195121951,0.47560975609756095,0.1524390243902439,21.951219512195124,https://www.ptt.cc/bbs/Hsinchu/M.1590651624.A.5A0.html
[認養] 4隻2個月大小貓找家,Thu May 28 18:38:45 2020,28,good,生活,0.8571428571428571,0.10714285714285714,0.03571428571428571,82.14285714285714,https://www.ptt.cc/bbs/Hsinchu/M.1590662328.A.201.html
[問題] 早上九點 光復路右轉大學路,Wed May 27 10:11:15 2020,55,medium,生活,0.3090909090909091,0.6727272727272727,0.01818181818181818,29.09090909090909,https://www.ptt.cc/bbs/Hsinchu/M.1590545477.A.F88.html
[協尋] 5/25上午7點左右新竹行車記錄器或目擊者,Thu May 28 00:39:26 2020,25,good,生活,0.84,0.16,0.0,84.0,https://www.ptt.cc/bbs/Hsinchu/M.1590597568.A.DF0.html
[拾獲] 68公路撿到一隻鸚鵡,Tue May 26 19:30:21 2020,92,good,生活,0.9456521739130435,0.05434782608695652,0.0,94.56521739130434,https://www.ptt.cc/bbs/Hsinchu/M.1590492623.A.674.html
[問題] 壁癌及抓漏防水的師傅推薦？,Tue May 26 10:58:12 2020,23,medium,生活,0.391304347826087,0.6086956521739131,0.0,39.130434782608695,https://www.ptt.cc/bbs/Hsinchu/M.1590461894.A.D21.html
[新聞] 新竹火車站將設AI開紅單，臨停超3分鐘,Mon May 25 08:14:18 2020,57,medium,生活,0.45614035087719296,0.45614035087719296,0.08771929824561403,36.8421052631579,https://www.ptt.cc/bbs/Hsinchu/M.1590365663.A.377.html
[問題] 湖口老五鹹粥各位覺得怎麼樣？,Sun May 24 22:53:26 2020,57,medium,生活,0.49122807017543857,0.45614035087719296,0.05263157894736842,43.85964912280702,https://www.ptt.cc/bbs/Hsinchu/M.1590332008.A.E46.html
Re: [新聞] 新竹火車站前將設自動偵測系統 違停及,Sat May 23 23:04:27 2020,90,bad,生活,0.15555555555555556,0.6,0.24444444444444444,-8.88888888888889,https://www.ptt.cc/bbs/Hsinchu/M.1590246272.A.A14.html
[新聞] 新竹火車站前將設自動偵測系統 違停及,Sat May 23 18:41:41 2020,51,medium,生活,0.49019607843137253,0.47058823529411764,0.0392156862745098,45.09803921568628,https://www.ptt.cc/bbs/Hsinchu/M.1590230504.A.5EC.html
[問題] 一個人吃火鍋,Fri May 22 14:04:17 2020,104,good,生活,0.6923076923076923,0.28846153846153844,0.019230769230769232,67.3076923076923,https://www.ptt.cc/bbs/Hsinchu/M.1590127459.A.203.html
[問題] 男生清粉刺,Thu May 21 21:18:31 2020,22,medium,生活,0.4090909090909091,0.5909090909090909,0.0,40.90909090909091,https://www.ptt.cc/bbs/Hsinchu/M.1590067113.A.131.html
[新聞] 寶山水庫擬設浮動式太陽能板 地方反對,Thu May 21 21:21:26 2020,24,good,生活,0.5833333333333334,0.3333333333333333,0.08333333333333333,50.0,https://www.ptt.cc/bbs/Hsinchu/M.1590067292.A.C4A.html
[情報] 金山北二街蝸牛超多,Wed May 20 22:11:46 2020,44,medium,生活,0.4090909090909091,0.5454545454545454,0.045454545454545456,36.36363636363637,https://www.ptt.cc/bbs/Hsinchu/M.1589983908.A.99D.html
Re: [問題] 台北-新竹高鐵通勤減班,Wed May 20 11:58:30 2020,32,medium,生活,0.4375,0.5625,0.0,43.75,https://www.ptt.cc/bbs/Hsinchu/M.1589947117.A.0FE.html
Re: Fw: [新聞] 大新竹輕軌不含竹北 楊文科轟中央,Thu May 21 10:18:18 2020,189,medium,生活,0.291005291005291,0.6984126984126984,0.010582010582010581,28.04232804232804,https://www.ptt.cc/bbs/Hsinchu/M.1590027502.A.AA6.html
[問題] 小孩讀過竹北史丹佛幼兒園的請進,Thu May 21 16:01:41 2020,32,medium,生活,0.21875,0.78125,0.0,21.875,https://www.ptt.cc/bbs/Hsinchu/M.1590048103.A.704.html
[問題] 能倒廢機油的店家請益,Wed May 20 07:47:05 2020,40,good,生活,0.55,0.45,0.0,55.0,https://www.ptt.cc/bbs/Hsinchu/M.1589932028.A.97F.html
Re: [問題] 請問建功高中與竹北高中,Wed May 20 10:48:02 2020,30,medium,生活,0.4666666666666667,0.5333333333333333,0.0,46.666666666666664,https://www.ptt.cc/bbs/Hsinchu/M.1589942886.A.D3B.html
[問題] 請問竹仁國小,Wed May 20 11:50:05 2020,21,medium,生活,0.19047619047619047,0.8095238095238095,0.0,19.047619047619047,https://www.ptt.cc/bbs/Hsinchu/M.1589946607.A.ED7.html
[問題] 可刷卡的餐廳,Mon May 18 20:03:35 2020,22,good,生活,0.5,0.5,0.0,50.0,https://www.ptt.cc/bbs/Hsinchu/M.1589803417.A.579.html
[問題] 台北-新竹高鐵通勤減班,Mon May 18 20:52:05 2020,74,medium,生活,0.2702702702702703,0.7027027027027027,0.02702702702702703,24.324324324324323,https://www.ptt.cc/bbs/Hsinchu/M.1589806327.A.C73.html
[問題] 請問建功高中與竹北高中,Tue May 19 10:47:47 2020,181,medium,生活,0.40331491712707185,0.574585635359116,0.022099447513812154,38.12154696132597,https://www.ptt.cc/bbs/Hsinchu/M.1589856470.A.850.html
[問題] 新竹市哪裡有細紗窗,Tue May 19 11:45:36 2020,33,medium,生活,0.24242424242424243,0.7575757575757576,0.0,24.242424242424242,https://www.ptt.cc/bbs/Hsinchu/M.1589859938.A.C66.html
[問題] 新竹市or東區 求泰式酸辣湯麵的店,Mon May 18 01:16:36 2020,28,good,生活,0.6071428571428571,0.39285714285714285,0.0,60.714285714285715,https://www.ptt.cc/bbs/Hsinchu/M.1589735805.A.9CB.html
[問題] 請問除了城隍廟還有哪裡有蚵仔煎？,Mon May 18 15:11:43 2020,43,good,生活,0.7209302325581395,0.27906976744186046,0.0,72.09302325581395,https://www.ptt.cc/bbs/Hsinchu/M.1589785905.A.9E9.html
[問題] 南大路刨冰店?,Mon May 18 16:05:52 2020,21,good,生活,0.7619047619047619,0.23809523809523808,0.0,76.19047619047619,https://www.ptt.cc/bbs/Hsinchu/M.1589789154.A.040.html
[問題] 新竹動物園,Sun May 17 17:40:51 2020,35,good,生活,0.5142857142857142,0.4857142857142857,0.0,51.42857142857143,https://www.ptt.cc/bbs/Hsinchu/M.1589708456.A.FAB.html
[問題] 新竹半日遊請益,Sun May 17 00:22:44 2020,40,good,生活,0.65,0.35,0.0,65.0,https://www.ptt.cc/bbs/Hsinchu/M.1589646166.A.134.html
[遊記] 竹北新月沙灘 踏浪玩沙大象溜滑梯遊戲場,Sat May 16 14:39:55 2020,32,good,生活,0.5,0.5,0.0,50.0,https://www.ptt.cc/bbs/Hsinchu/M.1589611199.A.943.html
[問題] 竹北桌距寬的火鍋店,Fri May 15 16:57:39 2020,28,good,生活,0.6428571428571429,0.35714285714285715,0.0,64.28571428571429,https://www.ptt.cc/bbs/Hsinchu/M.1589533061.A.268.html
[新聞] 竹北市近年來學生數大爆滿 將總量管制國中,Fri May 15 22:09:05 2020,74,medium,生活,0.47297297297297297,0.4864864864864865,0.04054054054054054,43.24324324324324,https://www.ptt.cc/bbs/Hsinchu/M.1589551752.A.B42.html
[問題] 新竹市/竹北月子中心推薦,Thu May 14 23:35:10 2020,49,good,生活,0.6326530612244898,0.3673469387755102,0.0,63.265306122448976,https://www.ptt.cc/bbs/Hsinchu/M.1589470513.A.CFB.html
[問題] 光復路夏哲森幼兒園評價,Wed May 13 23:20:13 2020,27,medium,生活,0.4074074074074074,0.5555555555555556,0.037037037037037035,37.03703703703704,https://www.ptt.cc/bbs/Hsinchu/M.1589383215.A.926.html
[問題] 新竹、竹北內用便當店推薦？,Wed May 13 23:30:19 2020,101,good,生活,0.6435643564356436,0.3465346534653465,0.009900990099009901,63.366336633663366,https://www.ptt.cc/bbs/Hsinchu/M.1589383821.A.8D0.html
[問題] 請問清交校園裡有ubike嗎,Thu May 14 06:30:24 2020,32,medium,生活,0.4375,0.53125,0.03125,40.625,https://www.ptt.cc/bbs/Hsinchu/M.1589409026.A.200.html
